order_id,order_date,ship_date,estimated_delivery_date,customer_id,state,city,carrier,order_value,weight_kg,status
5996,2024-10-20,,2024-10-24,CUST_00996,RJ,Rio de Janeiro,TransLog,504.29,9.44,in_transit
5997,2024-07-02,2024-07-16,2024-07-10,CUST_00997,BA,Salvador,FastShip,308.03,7.28,delivered
5998,2024-08-24,2024-08-26,2024-08-28,CUST_00998,RS,Caxias do Sul,TransLog,831.0,1.23,delivered
5999,2024-04-02,2024-04-08,2024-04-09,CUST_00999,PE,Recife,FastShip,237.31,0.95,delivered
6000,2024-09-07,2024-09-13,2024-09-11,CUST_01000,GO,Anápolis,FastShip,782.46,8.91,delivered
6001,2024-04-28,2024-05-05,2024-05-04,CUST_01001,SC,Florianópolis,FastShip,545.08,9.12,delivered
6002,2024-10-01,2024-10-07,2024-10-08,CUST_01002,CE,Fortaleza,FastShip,690.76,9.03,delivered
6003,2024-08-10,2024-08-15,2024-08-15,CUST_01003,RJ,Rio de Janeiro,TransLog,368.55,8.5,delivered
6004,2024-11-30,,2024-12-06,CUST_01004,RJ,Niterói,LocalEx,1238.76,4.12,in_transit
6005,2024-06-15,2024-06-24,2024-06-22,CUST_01005,PE,Recife,FastShip,33.76,9.87,delivered
6006,2024-08-26,2024-09-02,2024-08-30,CUST_01006,PR,Curitiba,FastShip,369.83,1.7,delivered
6007,2024-11-26,,2024-12-03,CUST_01007,CE,Fortaleza,TransLog,838.26,1.86,in_transit
6008,2024-11-27,2024-12-06,2024-12-02,CUST_01008,PE,Olinda,FastShip,96.17,8.41,delivered
6009,2024-07-25,2024-07-29,2024-07-30,CUST_01009,PR,Curitiba,TransLog,69.0,1.14,delivered
6010,2024-07-18,2024-07-25,2024-07-26,CUST_01010,SC,Joinville,FastShip,423.04,2.79,delivered
6011,2024-12-08,,2024-12-10,CUST_01011,CE,Caucaia,TransLog,284.58,1.45,in_transit
6012,2024-08-26,2024-09-06,2024-09-02,CUST_01012,RJ,Rio de Janeiro,FastShip,289.34,2.17,delivered
6013,2024-12-01,,2024-12-05,CUST_01013,PE,Olinda,TransLog,703.37,9.45,in_transit
6014,2024-12-25,2025-01-04,2024-12-31,CUST_01014,GO,Goiânia,TransLog,662.94,1.3,delivered
6015,2024-06-14,2024-06-22,2024-06-22,CUST_01015,SP,Campinas,FastShip,467.23,1.26,delivered
6016,2024-11-24,2024-11-30,2024-11-26,CUST_01016,CE,Fortaleza,LocalEx,1447.27,5.9,delivered
6017,2024-12-18,,2024-12-23,CUST_01017,RJ,Rio de Janeiro,FastShip,182.44,6.19,in_transit
6018,2024-09-17,2024-09-26,2024-09-23,CUST_01018,GO,Goiânia,FastShip,153.16,3.13,delivered
6019,2024-12-04,,2024-12-11,CUST_01019,RJ,Rio de Janeiro,FastShip,364.07,6.77,in_transit
6020,2024-12-05,2024-12-11,2024-12-11,CUST_01020,BA,Feira de Santana,LocalEx,1395.85,3.74,delivered
6021,2024-06-27,,2024-07-02,CUST_01021,GO,Goiânia,FastShip,445.06,0.46,in_transit
6022,2024-11-19,,2024-11-25,CUST_01022,RS,Caxias do Sul,TransLog,117.61,7.22,in_transit
6023,2024-10-29,2024-10-29,2024-10-31,CUST_01023,BA,Feira de Santana,TransLog,702.74,9.14,delivered
6024,2024-11-24,2024-12-05,2024-11-30,CUST_01024,PE,Recife,TransLog,1532.01,9.4,delivered
6025,2024-03-29,2024-04-05,2024-04-05,CUST_01025,CE,Fortaleza,FastShip,159.71,7.99,delivered
6026,2024-06-20,2024-06-27,2024-06-22,CUST_01026,CE,Caucaia,FastShip,653.05,9.68,delivered
6027,2024-09-10,,2024-09-16,CUST_01027,SC,Joinville,FastShip,488.75,6.74,in_transit
6028,2024-07-05,2024-07-15,2024-07-09,CUST_01028,MG,Belo Horizonte,FastShip,778.56,3.3,delivered
6029,2024-08-13,2024-08-21,2024-08-17,CUST_01029,SC,Florianópolis,LocalEx,564.35,7.69,delivered
6030,2024-11-26,2024-12-11,2024-12-01,CUST_01030,BA,Salvador,LocalEx,846.14,1.26,delivered
6031,2024-11-27,2024-11-30,2024-11-30,CUST_01031,RJ,Niterói,FastShip,266.03,2.62,delivered
6032,2024-12-02,2024-12-11,2024-12-08,CUST_01032,BA,Salvador,TransLog,1068.28,3.09,delivered
6033,2024-12-01,2024-12-12,2024-12-04,CUST_01033,SP,Campinas,FastShip,214.01,0.32,delivered
6034,2024-06-14,2024-06-24,2024-06-20,CUST_01034,MG,Uberlândia,TransLog,259.81,3.67,delivered
6035,2024-10-02,2024-10-09,2024-10-09,CUST_01035,RS,Porto Alegre,LocalEx,85.35,9.41,delivered
6036,2024-12-11,2024-12-15,2024-12-15,CUST_01036,CE,Fortaleza,TransLog,888.91,7.82,delivered
6037,2024-05-25,2024-05-29,2024-05-27,CUST_01037,MG,Belo Horizonte,TransLog,178.14,0.99,delivered
6038,2024-09-06,2024-09-16,2024-09-14,CUST_01038,PR,Maringá,FastShip,490.84,9.54,delivered
6039,2024-11-28,2024-12-09,2024-11-30,CUST_01039,MG,Uberlândia,LocalEx,799.51,1.06,delivered
6040,2024-11-19,2024-11-29,2024-11-22,CUST_01040,CE,Fortaleza,LocalEx,1445.72,8.83,delivered
6041,2024-02-03,2024-02-08,2024-02-05,CUST_01041,RJ,Rio de Janeiro,FastShip,735.76,4.53,delivered
6042,2024-12-01,2024-12-04,2024-12-04,CUST_01042,MG,Belo Horizonte,TransLog,920.09,7.69,delivered
6043,2024-01-01,2024-01-06,2024-01-06,CUST_01043,RS,Caxias do Sul,LocalEx,231.57,1.05,delivered
6044,2024-09-17,,2024-09-19,CUST_01044,SC,Joinville,TransLog,690.87,5.94,in_transit
6045,2024-09-16,2024-09-20,2024-09-21,CUST_01045,SP,Santos,FastShip,139.25,6.33,delivered
6046,2024-06-10,,2024-06-12,CUST_01046,CE,Fortaleza,TransLog,373.47,3.27,in_transit
6047,2024-04-10,2024-04-19,2024-04-16,CUST_01047,RS,Porto Alegre,FastShip,892.22,9.26,delivered
6048,2024-09-07,2024-09-15,2024-09-11,CUST_01048,PE,Olinda,TransLog,478.55,4.55,delivered
6049,2024-01-13,2024-01-19,2024-01-19,CUST_01049,RJ,Niterói,FastShip,454.01,1.73,delivered
6050,2024-03-13,2024-03-20,2024-03-18,CUST_01050,PE,Recife,TransLog,787.73,1.06,delivered
6051,2024-11-28,2024-12-13,2024-12-03,CUST_01051,PR,Maringá,LocalEx,866.63,2.0,delivered
6052,2024-06-17,2024-06-19,2024-06-19,CUST_01052,PE,Recife,TransLog,810.0,5.51,delivered
6053,2024-04-14,,2024-04-16,CUST_01053,SC,Joinville,FastShip,202.49,9.84,in_transit
6054,2024-05-31,2024-06-08,2024-06-02,CUST_01054,MG,Uberlândia,TransLog,861.3,9.39,delivered
6055,2024-08-28,2024-09-01,2024-09-03,CUST_01055,SC,Joinville,FastShip,768.61,4.45,delivered
6056,2024-11-05,2024-11-11,2024-11-09,CUST_01056,BA,Salvador,TransLog,426.3,5.46,delivered
6057,2024-12-02,,2024-12-10,CUST_01057,SC,Joinville,LocalEx,170.25,5.89,in_transit
6058,2024-07-09,2024-07-16,2024-07-12,CUST_01058,PE,Olinda,LocalEx,796.17,3.59,delivered
6059,2024-12-09,2024-12-22,2024-12-13,CUST_01059,RS,Caxias do Sul,FastShip,1059.77,3.51,delivered
6060,2024-07-14,2024-07-16,2024-07-16,CUST_01060,RS,Caxias do Sul,TransLog,425.77,2.23,delivered
6061,2024-10-29,2024-10-31,2024-10-31,CUST_01061,CE,Fortaleza,TransLog,266.13,5.06,delivered
6062,2024-08-01,2024-08-08,2024-08-08,CUST_01062,CE,Fortaleza,FastShip,553.27,1.75,delivered
6063,2024-01-01,2024-01-09,2024-01-04,CUST_01063,GO,Goiânia,FastShip,112.57,1.73,delivered
6064,2024-03-24,2024-04-02,2024-03-31,CUST_01064,SP,Santos,FastShip,198.5,8.28,delivered
6065,2024-09-01,2024-09-09,2024-09-06,CUST_01065,BA,Salvador,LocalEx,189.8,0.62,delivered
6066,2024-05-19,2024-05-26,2024-05-27,CUST_01066,BA,Feira de Santana,FastShip,560.91,1.59,delivered
6067,2024-11-19,2024-11-26,2024-11-25,CUST_01067,PE,Olinda,TransLog,1533.61,5.67,delivered
6068,2024-07-04,2024-07-16,2024-07-12,CUST_01068,RS,Porto Alegre,FastShip,323.73,5.21,delivered
6069,2024-12-03,,2024-12-06,CUST_01069,CE,Fortaleza,FastShip,906.52,6.85,in_transit
6070,2024-03-05,2024-03-12,2024-03-10,CUST_01070,RS,Porto Alegre,FastShip,546.75,2.79,delivered
6071,2024-04-04,2024-04-06,2024-04-07,CUST_01071,BA,Salvador,LocalEx,353.17,8.7,delivered
6072,2024-09-18,2024-09-25,2024-09-22,CUST_01072,GO,Goiânia,FastShip,280.07,1.81,delivered
6073,2024-10-02,2024-10-09,2024-10-04,CUST_01073,MG,Belo Horizonte,TransLog,294.77,9.97,delivered
6074,2024-01-20,2024-01-22,2024-01-23,CUST_01074,SP,Campinas,FastShip,388.85,6.82,delivered
6075,2024-11-02,2024-11-06,2024-11-07,CUST_01075,BA,Salvador,FastShip,379.79,8.3,delivered
6076,2024-08-01,2024-08-03,2024-08-05,CUST_01076,RJ,Rio de Janeiro,TransLog,276.02,2.9,delivered
6077,2024-11-24,2024-12-12,2024-12-02,CUST_01077,MG,Uberlândia,TransLog,896.29,5.66,delivered
6078,2024-11-20,2024-11-30,2024-11-26,CUST_01078,SP,Santos,FastShip,1818.33,4.49,delivered
6079,2024-04-24,2024-05-08,2024-05-02,CUST_01079,PR,Maringá,LocalEx,344.66,5.25,delivered
6080,2024-12-02,2024-12-13,2024-12-05,CUST_01080,MG,Uberlândia,TransLog,1571.35,5.56,delivered
6081,2024-09-20,2024-09-25,2024-09-27,CUST_01081,SC,Florianópolis,FastShip,746.67,4.69,delivered
6082,2024-02-13,2024-02-14,2024-02-15,CUST_01082,SC,Joinville,FastShip,432.84,8.21,delivered
6083,2024-08-09,,2024-08-11,CUST_01083,SP,Campinas,FastShip,390.94,9.71,in_transit
6084,2024-11-19,2024-12-03,2024-11-26,CUST_01084,PR,Maringá,TransLog,860.6,9.54,delivered
6085,2024-08-08,2024-08-12,2024-08-11,CUST_01085,PR,Curitiba,LocalEx,799.76,3.3,delivered
6086,2024-01-21,2024-02-01,2024-01-26,CUST_01086,RS,Caxias do Sul,FastShip,234.97,6.83,delivered
6087,2024-12-17,2024-12-23,2024-12-21,CUST_01087,RJ,Niterói,LocalEx,797.48,9.41,delivered
6088,2024-10-26,,2024-10-31,CUST_01088,RS,Caxias do Sul,TransLog,235.85,7.69,in_transit
6089,2024-03-14,2024-03-25,2024-03-21,CUST_01089,BA,Feira de Santana,TransLog,481.02,6.51,delivered
6090,2024-09-06,2024-09-18,2024-09-12,CUST_01090,BA,Feira de Santana,FastShip,633.14,4.69,delivered
6091,2024-11-19,2024-12-01,2024-11-24,CUST_01091,BA,Feira de Santana,TransLog,620.27,3.1,delivered
6092,2024-05-05,2024-05-13,2024-05-10,CUST_01092,PR,Curitiba,TransLog,135.65,6.41,delivered
6093,2024-08-21,2024-09-02,2024-08-29,CUST_01093,RS,Porto Alegre,FastShip,720.25,9.4,delivered
6094,2024-08-25,2024-08-31,2024-08-29,CUST_01094,BA,Salvador,TransLog,405.74,3.52,delivered
6095,2024-11-22,,2024-11-28,CUST_01095,SC,Florianópolis,TransLog,1931.36,7.23,in_transit
6096,2024-11-23,2024-11-29,2024-11-27,CUST_01096,RJ,Rio de Janeiro,FastShip,535.11,4.9,delivered
6097,2024-11-30,,2024-12-06,CUST_01097,SP,Santos,FastShip,1418.75,9.37,in_transit
6098,2024-08-03,,2024-08-08,CUST_01098,RS,Porto Alegre,LocalEx,572.5,8.23,in_transit
6099,2024-11-23,2024-12-02,2024-11-25,CUST_01099,RS,Porto Alegre,FastShip,973.8,9.64,delivered
6100,2024-07-29,2024-08-02,2024-08-04,CUST_01100,CE,Fortaleza,FastShip,888.24,7.03,delivered
6101,2024-02-08,2024-02-18,2024-02-14,CUST_01101,MG,Uberlândia,FastShip,569.71,7.74,delivered
6102,2024-03-05,2024-03-09,2024-03-07,CUST_01102,SP,Santos,TransLog,408.22,5.86,delivered
6103,2024-12-01,2024-12-02,2024-12-03,CUST_01103,SP,Santos,FastShip,503.12,4.17,delivered
6104,2024-11-28,2024-12-05,2024-12-06,CUST_01104,SP,Santos,TransLog,623.13,7.46,delivered
6105,2024-03-13,2024-03-23,2024-03-17,CUST_01105,CE,Fortaleza,LocalEx,583.46,8.41,delivered
6106,2024-12-02,2024-12-05,2024-12-05,CUST_01106,RJ,Rio de Janeiro,FastShip,1385.26,6.56,delivered
6107,2024-07-21,,2024-07-26,CUST_01107,BA,Feira de Santana,FastShip,343.83,1.04,in_transit
6108,2024-02-15,2024-02-22,2024-02-21,CUST_01108,BA,Salvador,FastShip,508.5,8.12,delivered
6109,2024-11-21,2024-11-29,2024-11-29,CUST_01109,RJ,Rio de Janeiro,FastShip,352.01,5.12,delivered
6110,2024-12-05,2024-12-09,2024-12-10,CUST_01110,PE,Olinda,FastShip,287.9,0.41,delivered
6111,2024-04-10,2024-04-20,2024-04-18,CUST_01111,SP,Santos,TransLog,568.14,2.07,delivered
6112,2024-10-04,2024-10-11,2024-10-10,CUST_01112,BA,Feira de Santana,FastShip,594.25,5.52,delivered
6113,2024-11-29,2024-12-05,2024-12-06,CUST_01113,CE,Caucaia,TransLog,1169.01,2.3,delivered
6114,2024-07-09,2024-07-21,2024-07-16,CUST_01114,RS,Porto Alegre,FastShip,264.25,1.39,delivered
6115,2024-05-31,,2024-06-05,CUST_01115,PE,Olinda,TransLog,252.54,7.56,in_transit
6116,2024-07-16,,2024-07-20,CUST_01116,BA,Salvador,LocalEx,681.53,2.03,in_transit
6117,2024-02-22,2024-02-28,2024-02-26,CUST_01117,BA,Salvador,TransLog,426.41,2.85,delivered
6118,2024-11-26,2024-12-09,2024-12-03,CUST_01118,SP,Campinas,TransLog,1507.84,3.35,delivered
6119,2024-11-09,,2024-11-15,CUST_01119,RS,Caxias do Sul,TransLog,97.97,1.79,in_transit
6120,2024-03-06,2024-03-09,2024-03-09,CUST_01120,SC,Florianópolis,LocalEx,292.15,6.96,delivered
6121,2024-03-03,2024-03-07,2024-03-06,CUST_01121,SP,São Paulo,TransLog,672.01,3.17,delivered
6122,2024-04-01,2024-04-05,2024-04-07,CUST_01122,SP,Santos,FastShip,118.59,9.44,delivered
6123,2024-04-29,2024-05-08,2024-05-02,CUST_01123,RJ,Niterói,LocalEx,71.5,4.98,delivered
6124,2024-05-07,2024-05-16,2024-05-11,CUST_01124,BA,Salvador,TransLog,375.75,6.42,delivered
6125,2024-09-28,2024-10-04,2024-10-06,CUST_01125,RS,Porto Alegre,TransLog,313.21,0.23,delivered
6126,2024-08-18,2024-08-30,2024-08-24,CUST_01126,RJ,Rio de Janeiro,TransLog,575.77,9.87,delivered
6127,2024-04-17,2024-04-26,2024-04-25,CUST_01127,MG,Uberlândia,FastShip,725.93,4.09,delivered
6128,2024-11-25,,2024-12-01,CUST_01128,CE,Caucaia,FastShip,2149.24,6.42,in_transit
6129,2024-09-17,2024-09-26,2024-09-25,CUST_01129,GO,Anápolis,FastShip,847.04,6.72,delivered
6130,2024-10-21,2024-10-26,2024-10-28,CUST_01130,SC,Joinville,FastShip,328.63,0.76,delivered
6131,2024-08-14,,2024-08-16,CUST_01131,GO,Anápolis,FastShip,809.16,9.1,in_transit
6132,2024-12-08,2024-12-19,2024-12-12,CUST_01132,BA,Salvador,TransLog,1214.54,9.37,delivered
6133,2024-12-15,2024-12-21,2024-12-17,CUST_01133,SC,Joinville,FastShip,333.53,3.93,delivered
6134,2024-07-08,2024-07-16,2024-07-11,CUST_01134,SP,Santos,TransLog,95.19,1.16,delivered
6135,2024-02-12,2024-02-18,2024-02-19,CUST_01135,MG,Belo Horizonte,FastShip,140.18,7.18,delivered
6136,2024-04-30,,2024-05-02,CUST_01136,SP,São Paulo,LocalEx,594.24,0.34,in_transit
6137,2024-11-25,,2024-11-30,CUST_01137,SP,São Paulo,LocalEx,105.16,4.18,in_transit
6138,2024-12-04,2024-12-10,2024-12-06,CUST_01138,CE,Caucaia,TransLog,77.14,0.75,delivered
6139,2024-10-12,,2024-10-20,CUST_01139,BA,Salvador,LocalEx,527.6,2.63,in_transit
6140,2024-08-07,2024-08-16,2024-08-14,CUST_01140,PE,Recife,TransLog,526.01,3.43,delivered
6141,2024-02-26,2024-03-05,2024-03-05,CUST_01141,PR,Curitiba,FastShip,275.39,3.3,delivered
6142,2024-11-30,2024-12-09,2024-12-02,CUST_01142,SC,Florianópolis,FastShip,187.2,7.67,delivered
6143,2024-10-21,2024-11-01,2024-10-27,CUST_01143,GO,Goiânia,FastShip,188.64,0.4,delivered
6144,2024-02-14,2024-02-26,2024-02-20,CUST_01144,CE,Caucaia,LocalEx,116.2,8.43,delivered
6145,2024-11-28,,2024-12-06,CUST_01145,SP,Santos,FastShip,1029.76,1.79,in_transit
6146,2024-02-20,2024-03-03,2024-02-26,CUST_01146,RJ,Rio de Janeiro,FastShip,343.1,7.53,delivered
6147,2024-04-23,,2024-04-26,CUST_01147,GO,Goiânia,TransLog,179.54,1.94,in_transit
6148,2024-08-07,2024-08-13,2024-08-13,CUST_01148,RS,Caxias do Sul,TransLog,414.04,0.22,delivered
6149,2024-10-30,,2024-11-07,CUST_01149,PR,Curitiba,LocalEx,653.64,2.42,in_transit
6150,2024-08-23,,2024-08-25,CUST_01150,RJ,Niterói,TransLog,861.29,2.64,in_transit
6151,2024-12-01,2024-12-09,2024-12-05,CUST_01151,CE,Caucaia,FastShip,362.44,6.05,delivered
6152,2024-08-24,2024-08-29,2024-08-29,CUST_01152,PE,Olinda,FastShip,266.85,4.69,delivered
6153,2024-09-11,2024-09-15,2024-09-14,CUST_01153,BA,Feira de Santana,FastShip,831.28,3.17,delivered
6154,2024-11-17,2024-11-24,2024-11-19,CUST_01154,RS,Porto Alegre,TransLog,140.14,6.17,delivered
6155,2024-11-28,2024-12-07,2024-12-02,CUST_01155,BA,Feira de Santana,TransLog,510.78,0.93,delivered
6156,2024-10-04,2024-10-07,2024-10-06,CUST_01156,BA,Salvador,FastShip,135.94,7.2,delivered
6157,2024-10-05,2024-10-11,2024-10-13,CUST_01157,MG,Belo Horizonte,FastShip,505.41,9.63,delivered
6158,2024-06-10,,2024-06-17,CUST_01158,RJ,Niterói,FastShip,674.67,8.48,in_transit
6159,2024-06-30,2024-07-12,2024-07-08,CUST_01159,GO,Anápolis,TransLog,828.19,2.09,delivered
6160,2024-10-27,,2024-10-31,CUST_01160,MG,Uberlândia,FastShip,656.84,0.31,in_transit
6161,2024-04-26,2024-04-30,2024-04-28,CUST_01161,SC,Florianópolis,TransLog,568.37,5.59,delivered
6162,2024-09-24,2024-09-28,2024-09-26,CUST_01162,SP,Santos,LocalEx,109.98,3.0,delivered
6163,2024-12-12,2024-12-21,2024-12-16,CUST_01163,RJ,Niterói,FastShip,548.82,7.75,delivered
6164,2024-12-04,2024-12-19,2024-12-11,CUST_01164,CE,Caucaia,FastShip,902.66,7.78,delivered
6165,2024-11-28,,2024-11-30,CUST_01165,PE,Olinda,TransLog,441.59,8.4,in_transit
6166,2024-11-27,,2024-12-01,CUST_01166,GO,Goiânia,LocalEx,548.05,4.07,in_transit
6167,2024-06-28,,2024-07-02,CUST_01167,SP,Santos,TransLog,467.99,3.05,in_transit
6168,2024-10-28,2024-10-31,2024-11-02,CUST_01168,PR,Curitiba,TransLog,680.75,5.25,delivered
6169,2024-07-05,2024-07-08,2024-07-07,CUST_01169,MG,Belo Horizonte,LocalEx,305.13,6.02,delivered
6170,2024-05-11,2024-05-22,2024-05-16,CUST_01170,BA,Salvador,FastShip,300.74,3.73,delivered
6171,2024-06-08,2024-06-15,2024-06-16,CUST_01171,SP,São Paulo,TransLog,428.19,8.72,delivered
6172,2024-06-04,2024-06-06,2024-06-08,CUST_01172,CE,Caucaia,FastShip,57.29,3.94,delivered
6173,2024-02-05,2024-02-07,2024-02-08,CUST_01173,CE,Fortaleza,TransLog,631.71,5.53,delivered
6174,2024-11-13,2024-11-17,2024-11-16,CUST_01174,RJ,Rio de Janeiro,LocalEx,99.86,4.25,delivered
6175,2024-11-27,2024-12-02,2024-11-29,CUST_01175,RJ,Niterói,FastShip,595.12,8.33,delivered
6176,2024-12-17,2024-12-23,2024-12-20,CUST_01176,CE,Fortaleza,TransLog,656.05,9.62,delivered
6177,2024-01-04,2024-01-12,2024-01-12,CUST_01177,RJ,Niterói,LocalEx,719.07,9.06,delivered
6178,2024-05-18,2024-05-20,2024-05-20,CUST_01178,CE,Caucaia,TransLog,143.81,7.19,delivered
6179,2024-10-23,2024-10-29,2024-10-30,CUST_01179,SP,São Paulo,TransLog,164.81,7.52,delivered
6180,2024-05-22,2024-05-29,2024-05-30,CUST_01180,CE,Fortaleza,LocalEx,250.65,7.4,delivered
6181,2024-01-21,2024-01-24,2024-01-24,CUST_01181,RJ,Niterói,FastShip,715.06,7.25,delivered
6182,2024-05-26,2024-06-02,2024-05-30,CUST_01182,BA,Salvador,FastShip,702.69,8.5,delivered
6183,2024-03-20,2024-03-24,2024-03-23,CUST_01183,SC,Florianópolis,TransLog,837.67,4.09,delivered
6184,2024-01-21,2024-01-29,2024-01-26,CUST_01184,RJ,Niterói,LocalEx,898.75,5.94,delivered
6185,2024-03-17,,2024-03-23,CUST_01185,SP,São Paulo,LocalEx,144.96,5.13,in_transit
6186,2024-02-22,2024-02-26,2024-02-25,CUST_01186,PR,Curitiba,TransLog,401.9,6.6,delivered
6187,2024-06-26,2024-06-30,2024-07-02,CUST_01187,RJ,Rio de Janeiro,FastShip,53.42,7.06,delivered
6188,2024-04-22,2024-04-29,2024-04-28,CUST_01188,PE,Recife,TransLog,769.09,4.79,delivered
6189,2024-10-25,,2024-10-27,CUST_01189,RJ,Rio de Janeiro,FastShip,255.32,8.75,in_transit
6190,2024-12-03,2024-12-07,2024-12-05,CUST_01190,PE,Recife,FastShip,688.03,4.06,delivered
6191,2024-12-18,2024-12-22,2024-12-22,CUST_01191,RS,Caxias do Sul,LocalEx,249.98,7.71,delivered
6192,2024-07-30,2024-08-12,2024-08-06,CUST_01192,SC,Florianópolis,TransLog,857.4,7.27,delivered
6193,2024-07-25,2024-07-27,2024-07-27,CUST_01193,RJ,Rio de Janeiro,FastShip,802.29,9.26,delivered
6194,2024-10-09,2024-10-11,2024-10-13,CUST_01194,CE,Caucaia,FastShip,369.45,1.25,delivered
6195,2024-11-21,,2024-11-26,CUST_01195,RS,Porto Alegre,LocalEx,244.78,7.54,in_transit
6196,2024-12-01,2024-12-02,2024-12-03,CUST_01196,SC,Florianópolis,TransLog,59.24,1.28,delivered
6197,2024-04-18,2024-04-21,2024-04-21,CUST_01197,SP,Santos,FastShip,809.27,9.33,delivered
6198,2024-11-30,,2024-12-05,CUST_01198,SC,Joinville,FastShip,181.16,1.91,in_transit
6199,2024-09-19,2024-09-25,2024-09-21,CUST_01199,SP,São Paulo,FastShip,760.22,5.46,delivered
6200,2024-06-27,2024-07-01,2024-07-02,CUST_01200,PR,Maringá,FastShip,529.66,5.27,delivered
6201,2024-11-19,,2024-11-23,CUST_01201,PE,Recife,TransLog,458.29,8.86,in_transit
6202,2024-07-31,2024-08-09,2024-08-05,CUST_01202,BA,Feira de Santana,TransLog,712.08,8.15,delivered
6203,2024-03-19,2024-03-23,2024-03-22,CUST_01203,BA,Feira de Santana,FastShip,381.96,5.47,delivered
6204,2024-01-10,2024-01-17,2024-01-13,CUST_01204,RS,Porto Alegre,FastShip,883.57,1.47,delivered
6205,2024-12-09,2024-12-19,2024-12-17,CUST_01205,CE,Fortaleza,LocalEx,674.66,3.38,delivered
6206,2024-12-02,2024-12-07,2024-12-04,CUST_01206,PE,Recife,FastShip,698.63,8.57,delivered
6207,2024-01-17,2024-01-22,2024-01-21,CUST_01207,SC,Florianópolis,LocalEx,201.6,8.19,delivered
6208,2024-12-02,,2024-12-08,CUST_01208,BA,Feira de Santana,FastShip,308.16,4.57,in_transit
6209,2024-12-07,2024-12-17,2024-12-12,CUST_01209,RS,Caxias do Sul,TransLog,571.77,3.25,delivered
6210,2024-02-21,2024-03-05,2024-02-28,CUST_01210,PE,Olinda,LocalEx,834.63,7.73,delivered
6211,2024-12-04,2024-12-06,2024-12-06,CUST_01211,MG,Uberlândia,TransLog,1532.36,8.01,delivered
6212,2024-07-28,2024-08-04,2024-08-05,CUST_01212,MG,Uberlândia,FastShip,105.63,3.69,delivered
6213,2024-02-14,2024-02-24,2024-02-21,CUST_01213,SP,Santos,FastShip,366.38,9.61,delivered
6214,2024-08-17,2024-08-27,2024-08-22,CUST_01214,SC,Florianópolis,FastShip,331.83,3.37,delivered
6215,2024-08-24,2024-08-29,2024-08-29,CUST_01215,RS,Porto Alegre,FastShip,428.1,5.42,delivered
6216,2024-11-28,2024-12-06,2024-12-01,CUST_01216,PE,Recife,FastShip,1188.97,9.27,delivered
6217,2024-11-08,2024-11-16,2024-11-14,CUST_01217,GO,Goiânia,FastShip,209.89,4.26,delivered
6218,2024-09-27,2024-10-04,2024-10-05,CUST_01218,BA,Feira de Santana,LocalEx,613.12,2.07,delivered
6219,2024-01-25,2024-02-04,2024-01-31,CUST_01219,SP,Campinas,LocalEx,601.22,1.98,delivered
6220,2024-12-02,,2024-12-10,CUST_01220,MG,Belo Horizonte,FastShip,228.69,5.26,in_transit
6221,2024-07-13,2024-07-27,2024-07-21,CUST_01221,CE,Caucaia,TransLog,455.29,5.15,delivered
6222,2024-12-25,2024-12-25,2024-12-27,CUST_01222,BA,Feira de Santana,TransLog,728.93,9.67,delivered
6223,2024-08-23,2024-09-06,2024-08-31,CUST_01223,SC,Florianópolis,TransLog,718.13,0.86,delivered
6224,2024-04-19,,2024-04-21,CUST_01224,MG,Uberlândia,FastShip,641.6,3.78,in_transit
6225,2024-10-20,2024-10-23,2024-10-23,CUST_01225,SC,Joinville,LocalEx,126.26,4.37,delivered
6226,2024-07-29,,2024-08-02,CUST_01226,RJ,Niterói,FastShip,332.76,2.03,in_transit
6227,2024-12-08,,2024-12-16,CUST_01227,BA,Feira de Santana,TransLog,767.6,2.69,in_transit
6228,2024-12-01,2024-12-11,2024-12-04,CUST_01228,GO,Goiânia,FastShip,460.4,7.29,delivered
6229,2024-11-19,,2024-11-25,CUST_01229,SP,Santos,FastShip,1687.42,6.24,in_transit
6230,2024-11-29,2024-12-12,2024-12-03,CUST_01230,GO,Goiânia,FastShip,886.7,5.86,delivered
6231,2024-11-05,2024-11-14,2024-11-13,CUST_01231,RJ,Niterói,TransLog,551.12,5.7,delivered
6232,2024-11-18,2024-11-24,2024-11-23,CUST_01232,PE,Olinda,FastShip,50.35,7.15,delivered
6233,2024-08-12,2024-08-19,2024-08-19,CUST_01233,PE,Olinda,FastShip,471.33,8.93,delivered
6234,2024-12-08,,2024-12-12,CUST_01234,MG,Belo Horizonte,FastShip,578.07,1.16,in_transit
6235,2024-02-10,2024-02-11,2024-02-12,CUST_01235,BA,Salvador,TransLog,573.22,8.55,delivered
6236,2024-05-04,,2024-05-12,CUST_01236,SP,Santos,LocalEx,661.43,6.31,in_transit
6237,2024-06-10,2024-06-22,2024-06-18,CUST_01237,GO,Anápolis,TransLog,719.97,5.76,delivered
6238,2024-11-19,,2024-11-23,CUST_01238,MG,Belo Horizonte,LocalEx,1259.97,4.66,in_transit
6239,2024-10-03,2024-10-09,2024-10-05,CUST_01239,SP,São Paulo,TransLog,705.77,9.4,delivered
6240,2024-12-06,2024-12-18,2024-12-09,CUST_01240,PE,Olinda,TransLog,74.67,6.59,delivered
